data,date
-0.1,2016/7/1 0:10
-0.105,2016/7/1 0:10
-0.11,2016/7/1 0:10
-0.115,2016/7/1 0:10
-0.115,2016/7/1 0:10
-0.11,2016/7/1 0:10
-0.1,2016/7/1 0:10
-0.09,2016/7/1 0:10
-0.08,2016/7/1 0:10
-0.07,2016/7/1 0:10
-0.07,2016/7/1 0:10
-0.07,2016/7/1 0:10
-0.075,2016/7/1 0:10
-0.08,2016/7/1 0:10
-0.085,2016/7/1 0:10
-0.085,2016/7/1 0:10
-0.085,2016/7/1 0:10
-0.08,2016/7/1 0:10
-0.07,2016/7/1 0:10
-0.065,2016/7/1 0:10
-0.055,2016/7/1 0:10
-0.05,2016/7/1 0:10
-0.05,2016/7/1 0:10
-0.055,2016/7/1 0:10
-0.06,2016/7/1 0:10
-0.07,2016/7/1 0:10
-0.075,2016/7/1 0:10
-0.075,2016/7/1 0:10
-0.07,2016/7/1 0:10
-0.065,2016/7/1 0:10
-0.055,2016/7/1 0:10
-0.045,2016/7/1 0:10
-0.04,2016/7/1 0:10
-0.035,2016/7/1 0:10
-0.04,2016/7/1 0:10
-0.04,2016/7/1 0:10
-0.045,2016/7/1 0:10
-0.05,2016/7/1 0:10
-0.05,2016/7/1 0:10
-0.05,2016/7/1 0:10
-0.045,2016/7/1 0:10
-0.035,2016/7/1 0:10
-0.03,2016/7/1 0:10
-0.02,2016/7/1 0:10
-0.015,2016/7/1 0:10
-0.015,2016/7/1 0:10
-0.02,2016/7/1 0:10
-0.02,2016/7/1 0:10
-0.025,2016/7/1 0:10
-0.03,2016/7/1 0:10
-0.035,2016/7/1 0:10
-0.03,2016/7/1 0:10
-0.03,2016/7/1 0:10
-0.025,2016/7/1 0:10
-0.02,2016/7/1 0:11
-0.01,2016/7/1 0:11
-0.005,2016/7/1 0:11
0,2016/7/1 0:11
0.005,2016/7/1 0:11
0.01,2016/7/1 0:11
0.015,2016/7/1 0:11
0.025,2016/7/1 0:11
0.03,2016/7/1 0:11
0.035,2016/7/1 0:11
0.04,2016/7/1 0:11
0.045,2016/7/1 0:11
0.045,2016/7/1 0:11
0.05,2016/7/1 0:11
0.055,2016/7/1 0:11
0.065,2016/7/1 0:11
0.075,2016/7/1 0:11
0.09,2016/7/1 0:11
0.105,2016/7/1 0:11
0.115,2016/7/1 0:11
0.125,2016/7/1 0:11
0.13,2016/7/1 0:11
0.13,2016/7/1 0:11
0.13,2016/7/1 0:11
0.125,2016/7/1 0:11
0.12,2016/7/1 0:11
0.115,2016/7/1 0:11
0.115,2016/7/1 0:11
0.12,2016/7/1 0:11
0.13,2016/7/1 0:11
0.14,2016/7/1 0:11
0.15,2016/7/1 0:11
0.16,2016/7/1 0:11
0.165,2016/7/1 0:11
0.17,2016/7/1 0:11
0.175,2016/7/1 0:11
0.175,2016/7/1 0:11
0.175,2016/7/1 0:11
0.18,2016/7/1 0:11
0.185,2016/7/1 0:11
0.19,2016/7/1 0:11
0.2,2016/7/1 0:11
0.205,2016/7/1 0:11
0.205,2016/7/1 0:11
0.2,2016/7/1 0:11
0.195,2016/7/1 0:11
0.18,2016/7/1 0:11
0.165,2016/7/1 0:11
0.15,2016/7/1 0:11
0.135,2016/7/1 0:11
0.12,2016/7/1 0:11
0.11,2016/7/1 0:11
0.1,2016/7/1 0:11
0.095,2016/7/1 0:11
0.09,2016/7/1 0:11
0.085,2016/7/1 0:11
