data,date
85.65040326,2016/7/1 00:03:56
85.64490943,2016/7/1 00:03:57
85.58615511,2016/7/1 00:03:58
85.52453142,2016/7/1 00:03:59
85.48936934,2016/7/1 00:04:00
85.46512667,2016/7/1 00:04:01
85.43424863,2016/7/1 00:04:02
85.40539885,2016/7/1 00:04:03
85.3816868,2016/7/1 00:04:04
85.34047778,2016/7/1 00:04:05
85.26796524,2016/7/1 00:04:06
85.20253903,2016/7/1 00:04:07
85.14982732,2016/7/1 00:04:08
85.08838628,2016/7/1 00:04:09
85.03609101,2016/7/1 00:04:10
85.00441951,2016/7/1 00:04:11
84.96688188,2016/7/1 00:04:12
84.93887429,2016/7/1 00:04:13
84.9216073,2016/7/1 00:04:14
84.88716002,2016/7/1 00:04:15
84.84320764,2016/7/1 00:04:16
84.78541872,2016/7/1 00:04:17
84.73159107,2016/7/1 00:04:18
84.70013654,2016/7/1 00:04:19
84.66639002,2016/7/1 00:04:20
84.62113616,2016/7/1 00:04:21
84.59523111,2016/7/1 00:04:22
84.5936882,2016/7/1 00:04:23
84.55549258,2016/7/1 00:04:24
84.52585567,2016/7/1 00:04:25
84.51413841,2016/7/1 00:04:26
84.50986133,2016/7/1 00:04:27
84.48131287,2016/7/1 00:04:28
84.42257408,2016/7/1 00:04:29
84.3983229,2016/7/1 00:04:30
84.34875971,2016/7/1 00:04:31
84.31800444,2016/7/1 00:04:32
84.26808618,2016/7/1 00:04:33
84.23447954,2016/7/1 00:04:34
84.22790801,2016/7/1 00:04:35
84.19847798,2016/7/1 00:04:36
84.17673128,2016/7/1 00:04:37
84.14190496,2016/7/1 00:04:38
84.11263961,2016/7/1 00:04:39
84.08215794,2016/7/1 00:04:40
84.06973231,2016/7/1 00:04:41
84.07460384,2016/7/1 00:04:42
84.09338382,2016/7/1 00:04:43
84.13032648,2016/7/1 00:04:44
84.16047109,2016/7/1 00:04:45
84.18248941,2016/7/1 00:04:46
84.16723988,2016/7/1 00:04:47
84.14751353,2016/7/1 00:04:48
84.14575906,2016/7/1 00:04:49
84.16099667,2016/7/1 00:04:50
84.18370293,2016/7/1 00:04:51
84.18649682,2016/7/1 00:04:52
84.13188061,2016/7/1 00:04:53
84.09774224,2016/7/1 00:04:54
84.05631304,2016/7/1 00:04:55
84.02387695,2016/7/1 00:04:56
84.01042145,2016/7/1 00:04:57
84.00886625,2016/7/1 00:04:58
84.01690207,2016/7/1 00:04:59
84.0243434,2016/7/1 00:05:00
84.01826014,2016/7/1 00:05:01
83.95184427,2016/7/1 00:05:02
83.9039652,2016/7/1 00:05:03
83.8777991,2016/7/1 00:05:04
83.83662414,2016/7/1 00:05:05
83.79671357,2016/7/1 00:05:06
83.76506731,2016/7/1 00:05:07
83.73366779,2016/7/1 00:05:08
83.71331036,2016/7/1 00:05:09
83.71773239,2016/7/1 00:05:10
83.722686,2016/7/1 00:05:11
83.7220456,2016/7/1 00:05:12
83.71924738,2016/7/1 00:05:13
83.67937089,2016/7/1 00:05:14
83.66392414,2016/7/1 00:05:15
83.66369621,2016/7/1 00:05:16
83.6746608,2016/7/1 00:05:17
83.68787792,2016/7/1 00:05:18
83.69696268,2016/7/1 00:05:19
83.70800787,2016/7/1 00:05:20
83.6764376,2016/7/1 00:05:21
83.66861373,2016/7/1 00:05:22
83.63577574,2016/7/1 00:05:23
83.61235429,2016/7/1 00:05:24
83.59466334,2016/7/1 00:05:25
83.5868257,2016/7/1 00:05:26
83.59186303,2016/7/1 00:05:27
83.60523486,2016/7/1 00:05:28
83.61824513,2016/7/1 00:05:29
83.62289267,2016/7/1 00:05:30
83.58789366,2016/7/1 00:05:31
83.55035909,2016/7/1 00:05:32
83.52114426,2016/7/1 00:05:33
83.50453949,2016/7/1 00:05:34
83.48076711,2016/7/1 00:05:35
83.45734482,2016/7/1 00:05:36
83.45241755,2016/7/1 00:05:37
83.44365345,2016/7/1 00:05:38
83.43079136,2016/7/1 00:05:39
83.42316784,2016/7/1 00:05:40
83.4060679,2016/7/1 00:05:41
83.38545561,2016/7/1 00:05:42
83.34329638,2016/7/1 00:05:43
83.29967788,2016/7/1 00:05:44
83.27478292,2016/7/1 00:05:45
83.26737836,2016/7/1 00:05:46
83.24381926,2016/7/1 00:05:47
83.23768834,2016/7/1 00:05:48
83.23936397,2016/7/1 00:05:49
83.24137075,2016/7/1 00:05:50
83.23586671,2016/7/1 00:05:51
83.23182693,2016/7/1 00:05:52
83.23349494,2016/7/1 00:05:53
83.23738981,2016/7/1 00:05:54
83.25492856,2016/7/1 00:05:55
83.27020335,2016/7/1 00:05:56
83.27250373,2016/7/1 00:05:57
83.2428568,2016/7/1 00:05:58
83.25031869,2016/7/1 00:05:59
83.25345205,2016/7/1 00:06:00
83.25608126,2016/7/1 00:06:01
83.2567088,2016/7/1 00:06:02
83.268197,2016/7/1 00:06:03
83.28089388,2016/7/1 00:06:04
83.27267265,2016/7/1 00:06:05
83.26330648,2016/7/1 00:06:06
83.25282668,2016/7/1 00:06:07
83.236313,2016/7/1 00:06:08
83.22448925,2016/7/1 00:06:09
83.21297113,2016/7/1 00:06:10
83.20471978,2016/7/1 00:06:11
83.17516648,2016/7/1 00:06:12
83.15529727,2016/7/1 00:06:13
83.1277317,2016/7/1 00:06:14
83.12014838,2016/7/1 00:06:15
83.11247263,2016/7/1 00:06:16
83.1123313,2016/7/1 00:06:17
83.11388395,2016/7/1 00:06:18
83.1076318,2016/7/1 00:06:19
83.0968228,2016/7/1 00:06:20
83.0894413,2016/7/1 00:06:21
83.08554153,2016/7/1 00:06:22
83.09153262,2016/7/1 00:06:23
83.10118764,2016/7/1 00:06:24
83.08171587,2016/7/1 00:06:25
83.05363094,2016/7/1 00:06:26
83.025505,2016/7/1 00:06:27
83.00121426,2016/7/1 00:06:28
82.97650273,2016/7/1 00:06:29
82.96564155,2016/7/1 00:06:30
82.9647915,2016/7/1 00:06:31
82.97420306,2016/7/1 00:06:32
82.99367606,2016/7/1 00:06:33
83.00752506,2016/7/1 00:06:34
83.0143952,2016/7/1 00:06:35
83.02445808,2016/7/1 00:06:36
83.03714375,2016/7/1 00:06:37
83.05632171,2016/7/1 00:06:38
83.08475664,2016/7/1 00:06:39
83.10836039,2016/7/1 00:06:40
83.09577892,2016/7/1 00:06:41
83.08124931,2016/7/1 00:06:42
83.06051523,2016/7/1 00:06:43
83.04093095,2016/7/1 00:06:44
83.01773073,2016/7/1 00:06:45
82.99321945,2016/7/1 00:06:46
82.97484694,2016/7/1 00:06:47
82.96556075,2016/7/1 00:06:48
82.95522715,2016/7/1 00:06:49
82.9416718,2016/7/1 00:06:50
82.91026113,2016/7/1 00:06:51
82.88945514,2016/7/1 00:06:52
82.87589517,2016/7/1 00:06:53
82.86267449,2016/7/1 00:06:54
82.86550116,2016/7/1 00:06:55
82.87701979,2016/7/1 00:06:56
82.89098334,2016/7/1 00:06:57
82.91495416,2016/7/1 00:06:58
82.93334542,2016/7/1 00:06:59
82.94755504,2016/7/1 00:07:00
82.97740621,2016/7/1 00:07:01
83.0042967,2016/7/1 00:07:02
83.02094461,2016/7/1 00:07:03
83.02679755,2016/7/1 00:07:04
83.03789784,2016/7/1 00:07:05
83.04071644,2016/7/1 00:07:06
83.03886875,2016/7/1 00:07:07
83.0383315,2016/7/1 00:07:08
83.04416298,2016/7/1 00:07:09
83.04635504,2016/7/1 00:07:10
83.04873911,2016/7/1 00:07:11
83.04805185,2016/7/1 00:07:12
83.04428049,2016/7/1 00:07:13
83.03736827,2016/7/1 00:07:14
83.03681977,2016/7/1 00:07:15
83.0289836,2016/7/1 00:07:16
83.02552592,2016/7/1 00:07:17
83.0273513,2016/7/1 00:07:18
83.02488263,2016/7/1 00:07:19
83.02520462,2016/7/1 00:07:20
83.0201072,2016/7/1 00:07:21
83.00383993,2016/7/1 00:07:22
83.00354305,2016/7/1 00:07:23
83.01010015,2016/7/1 00:07:24
82.99585232,2016/7/1 00:07:25
82.97285033,2016/7/1 00:07:26
82.94759419,2016/7/1 00:07:27
82.92354744,2016/7/1 00:07:28
82.79761892,2016/7/1 00:07:29
82.76788069,2016/7/1 00:07:30
82.74374181,2016/7/1 00:07:31
82.72299131,2016/7/1 00:07:32
82.67038125,2016/7/1 00:07:33
82.61252504,2016/7/1 00:07:34
82.57349194,2016/7/1 00:07:35
82.53134659,2016/7/1 00:07:36
82.4676147,2016/7/1 00:07:37
82.41381176,2016/7/1 00:07:38
82.37277599,2016/7/1 00:07:39
82.34422944,2016/7/1 00:07:40
82.32214534,2016/7/1 00:07:41
82.32962818,2016/7/1 00:07:42
82.32632303,2016/7/1 00:07:43
82.32246296,2016/7/1 00:07:44
82.2960072,2016/7/1 00:07:45
82.27522245,2016/7/1 00:07:46
82.24899753,2016/7/1 00:07:47
82.20362485,2016/7/1 00:07:48
82.14073335,2016/7/1 00:07:49
82.09868153,2016/7/1 00:07:50
82.06413414,2016/7/1 00:07:51
81.91018181,2016/7/1 00:07:52
81.72237206,2016/7/1 00:07:53
81.6716831,2016/7/1 00:07:54
81.45748253,2016/7/1 00:07:55
81.38107525,2016/7/1 00:07:56
81.27531377,2016/7/1 00:07:57
81.02717216,2016/7/1 00:07:58
80.80151772,2016/7/1 00:07:59
80.77033322,2016/7/1 00:08:00
80.7078999,2016/7/1 00:08:01
80.65334689,2016/7/1 00:08:02
80.61615518,2016/7/1 00:08:03
80.57940391,2016/7/1 00:08:04
80.52430229,2016/7/1 00:08:05
